tilt_x,tilt_y,tilt_magnitude,pressure,gas_raw,temperature,humidity,distance_cm,vib_rms,risk_label
-13.506057566082914,7.655078593165035,15.524619777819973,967.6918687439124,388.21402488618673,39.085553577726486,84.5333992441881,7.049550874228563,1.332265608679517,MODERATE_RISK
12.90049343218233,5.524248749522662,14.033533234377654,970.1537143539991,397.24646164270985,45.21477082734017,83.27224751600396,5.5016409541886535,1.076856997863358,MODERATE_RISK
10.083364825641773,6.887218739906806,12.210979820567768,982.9149743597296,641.7844539958708,43.10852364963798,87.09538569913389,11.946611309371544,1.1800469421516184,MODERATE_RISK
1.376792920582164,1.250293442413387,1.859782900853506,1025.3392394419789,191.23813852600233,22.244457829698376,57.315600286699265,46.34296790522149,0.19022191296290403,LOW_RISK
-31.043606262993453,24.749622286712587,39.70200616022705,885.294523957736,889.3717511709643,65.07894163211711,93.9723759600254,1.2559008054831677,4.525060964087606,HIGH_RISK
-7.106253577761871,3.7827116283276956,8.050325904864904,990.894412835617,564.3504650524152,46.35217260608769,78.77271726267178,8.817440143087603,0.9735284837202317,MODERATE_RISK
8.626006210609678,7.9179270474434915,11.709037188177085,982.0138989380949,383.6929657982539,47.56226197076154,84.82641801445061,8.330084596375396,1.0106059366120421,MODERATE_RISK
-26.223154048689196,29.51070078794357,39.47828858064668,926.6523113715492,729.5773124468589,73.35646055882978,93.8929625121075,3.271342936570366,2.798341799563318,HIGH_RISK
0.1804434475678483,-0.48401975826320365,0.5165607071384165,1019.7411724359328,101.09668549220714,29.389200750174837,61.41873843594314,46.19928872924648,0.07526884824484063,LOW_RISK
-22.98263207606849,23.667654954475406,32.9902905138472,923.2028618800414,940.3294307829306,72.87264603310412,98.2997998857548,2.324264837067666,2.1229164779070486,HIGH_RISK
39.86274221230018,-26.68240627647312,47.968625385631704,921.1861084222974,738.0140743754987,60.038108476152324,92.23528086273812,1.2717959697504249,3.57876551257889,HIGH_RISK
-1.0153830004589381,0.7410452794241082,1.2570404702227176,1007.985068087398,212.3555464943277,22.54270742361482,47.951418622278496,40.30016085424967,0.12415384048954518,LOW_RISK
-0.36861459612891645,-1.5935902922203196,1.6356670626805836,1004.5329357012608,116.17838027577966,25.906736993978388,42.956405542388275,40.5320249314044,0.03773375086294694,LOW_RISK
6.869743457109713,-4.458999449165324,8.189997024062853,972.2451768482098,506.13701600516055,38.2899274499898,78.5695286729568,7.082466325517984,0.9541622146385278,MODERATE_RISK
-18.365956934116923,-26.80542037990862,32.49367532073677,898.9117776608883,777.6616325430316,68.393313369455,92.75750100343585,1.5137118479655873,6.290859993328274,HIGH_RISK
0.5530099633093517,1.0454316067661034,1.1826864605401413,1012.8859020375901,212.62924979504177,19.22558295132094,65.27663504395544,45.187874296679325,0.09595480641278217,LOW_RISK
-13.446213911292313,6.585948634932153,14.972487701454146,968.0793480133531,583.8315679295043,46.311389644353824,83.97150704483147,10.001752966079888,0.6321846882498866,MODERATE_RISK
-2.2727865932978286,-0.20102575000937653,2.281659538765848,1006.9621117389202,200.36134678908945,28.99052830768098,53.798258538818885,56.01006962329808,0.08504907795923686,LOW_RISK
-35.68235125291538,-19.854859838048718,40.834368491810814,922.4538252308024,907.6382558200014,52.03921572455209,98.32382882295772,2.9200228791341694,5.298890179207912,HIGH_RISK
